,Unnamed: 0,SourceName,TargetName
744,744,amalatas,अमलतास
745,745,amalendu,अमलेंदु
746,746,amalesh,अमलेश
747,747,amalner,अमलनेर
748,748,amalsad,अमलसद
749,749,amaltaas,अमलतास
750,750,amanaath,अमानाथ
751,751,amanath,अमानाथ
752,752,amandaa,अमांडा
753,753,amandeep,अमनदीप
754,754,amandip,अमनदीप
755,755,amanjeet,अमनजीत
756,756,amar deep,अमर दीप
757,757,amar rahe yeh pyar,अमर रहे ये प्यार
758,758,amar shaheed,अमर शहीद
759,759,amar shakti,अमर शक्ति
760,760,amar singh rathod,अमर सिंह राठौड़
761,761,amar ujala,अमर उजाला
762,762,amaradhip,अमराधिप
763,763,amarap,अमरप
764,764,amararaj,अमरराज
765,765,amarashree,अमराश्री
766,766,amarashri,अमराश्री
767,767,amaresh,अमरेश
768,768,amareshwar shiva,अमरेश्वर शिव
769,769,amarkaant,अमरकांत
770,770,amarkant,अमरकांत
771,771,amarpura,अमरपुर
772,772,amartya,अमर्त्य
773,773,amausi,अमॉसी
774,774,amavas ki raat,अमावस की रात
775,775,amay,अमय
776,776,amazing grace baptist,अमेज़िंग ग्रेस बैपटिस्ट
777,777,ambala city,अम्बाला सिटी
778,778,ambardekar,आंबर्डेकर
779,779,ambareesh,अंबरीश
780,780,ambarish,अंबरीश
781,781,ambasamudram,अम्बासमुद्रम
782,782,ambedkarnagar,अम्बेडकरनगर
783,783,ambekar,आंबेकर
784,784,amber,अंबर
785,785,ambika,अंबिका
786,786,ambika kalna,अम्बिका कालना
787,787,ambikaa,अंबिका
788,788,ambliyasan,अम्बलियासन
789,789,ambodala,अम्बोडाला
790,790,ambreesh,अंबरीश
791,791,ambrim,अम्बरिम
792,792,ambuj,अंबुज
793,793,amburaj,अंबुराज
794,794,amdekar,आमडेकर
795,795,ameen,अमीन
796,796,ameena,अमीना
797,797,ameer admi garib admi,अमीर आदमी गरीब आदमी
798,798,ameeri gareebi,अमीरी गरीबी
799,799,amelie,एमेली
800,800,amerada hess,एमरेडा हेस
801,801,american electric power,अमेरिकन इलेक्ट्रिक पॉवर
802,802,american express,अमेरिकन एक्सप्रेस
803,803,american international building,अमेरिकन इंटरनेशनल बिल्डिंग
804,804,american legion,अमेरिकन लेजन
805,805,american numismatic society museum,अमेर‍िकन न्यूम‍िस्मेट‍िक सोसायटी म्युज़ियम
806,806,american war of independence,अमेरिकन वार ऑफ इंडिपेंडेंस
807,807,amethi,अमेठी
808,808,ameya,अमेय
809,809,amguri,अमगुरी
810,810,amin,अमीन
811,811,amir,अमीर
812,812,amirah,अमिराह
813,813,amiral,अमीरल
814,814,amirindra,अमिरिंद्र
815,815,amitaa,अमिता
816,816,amitiyoti,अमितियोति
817,817,amitvikram,अमितविक्रम
818,818,amiu,अमियू
819,819,amjad,अमजद
820,820,amla junction,आम्ला जंक्शन
821,821,amlai,अम्लाई
822,822,amlakhurd,आम्लाखुर्द
823,823,ammarah,अम्मराह
824,824,ammasandra,अम्मासंद्रा
825,825,ammiraglio di saint bon,अमीरैगलियो डी सेंट बॉन
826,826,amod,अमोद
827,827,amogh,अमोघ
828,828,amoghaa,अमोघा
829,829,amoha,अमोह
830,830,amol,अमोल
831,831,amolak,अमोलक
832,832,amolik,अमोलिक
833,833,amooly,अमूल्य
834,834,amoort,अमूर्त
835,835,amory,एमोरी
836,836,amr,अम्र
837,837,amravati,अमरावती
838,838,amreek,अमरीक
839,839,amreli,अमरेली
840,840,amrik,अमरीक
841,841,amrita,अमृता
842,842,amritap,अमृतप
843,843,amritash,अमृताश
844,844,amriteshaya,अमृतेशय
845,845,amriteshvar,अमृतेश्वर
846,846,amritkala,अमृतकला
847,847,amritlal nagar,अमृतलाल नागर
848,848,amritsar,अमृतसर
849,849,amritvel,अमृतवेल
850,850,amroha,अमरोहा
851,851,amrusha,अम्रुशा
852,852,amtek auto,एम्टेक ऑटो
853,853,amuly,अमूल्य
854,854,amur,आमूर
855,855,amurt,अमूर्त
856,856,amy,एमी
857,857,ana,एना
858,858,anaadi,अनादि
859,859,anaadyant,अनाद्यंत
860,860,anadoluhisar fort,एनाडोल्यूहिसर फोर्ट
861,861,anadya,अनाद्य
862,862,anadyant,अनाद्यंत
863,863,anadyr,एनाडायर
864,864,anahid,अनहिद
865,865,anaikuttam reservoir,अनइकुट्‍टम रिज़रवायर
866,866,anakapalle,अनाकापल्ले
867,867,anala,अनला
868,868,analaa,अनला
869,869,analiese,एनालीज
870,870,anamikaa,अनामिका
871,871,anand ashram,आनंद आश्रम
872,872,anand aur anand,आनंद और आनंद
873,873,anand bhavan,आनंद भवन
874,874,ananda bazar patrika,आनंद बाज़ार पत्रिका
875,875,anandamayi,आनंदमयी
876,876,anandee,आनंदी
877,877,anandi,आनंदी
878,878,anandinee,आनंदिनी
879,879,anandmayi,आनंदमयी
880,880,ananga,अनंग
881,881,anant,अनंत
882,882,anantapur,अन्नतपुर
883,883,anantnag,अनंतनाग
884,884,anantpur,अनन्तपुर
885,885,anantraam,अनंतराम
886,886,anantram,अनंतराम
887,887,anantrup,अनंतरूप
888,888,ananya,अनन्य
889,889,ananyaa,अनन्या
890,890,anaparti,अनापर्ती
891,891,anara,अनारा
892,892,anas,अनस
893,893,anasah,अनसाह
894,894,anastacia,एनेस्टेसिया
895,895,anastasia,एनेस्टेसिया
896,896,anatole,अनातोली
897,897,anbar,अनबर
898,898,anbarasu,अंबरसु
899,899,ancelin,एंसेलीन
900,900,anchal,अंचल
901,901,anchoret,एन्कोरेट
902,902,ancon,एन्कन
903,903,ancona,एन्कॉना
904,904,andaaz,अंदाज़
905,905,andaman and nicobar,अंदमान एण्ड निकोबार
906,906,andar bahar,अंदर बाहर
907,907,anderson cummins,एण्डरसन क्युमिंस
908,908,andha kanoon,अंधा कानून
909,909,andher nagari chapat raja,अंधेर नगरी चौपट राजा
910,910,andhera,अंधेरा
911,911,andhergardi,अंधेरगर्दी
912,912,andheri raat mein diya tere hath mein,अंधेरी रात में दिया तेरे हाथ में
913,913,andhon ki duniya,अंधों की दुनिया
914,914,andie,एण्डी
915,915,andolan,आंदोलन
916,916,andra,एण्ड्रा
917,917,andralyn,एण्ड्रेलिन
918,918,andre adams,आन्द्रे एडम्स
919,919,andrea doria,एन्ड्रीया डोरिया
920,920,andreas,आंद्रियास
921,921,andrew,एण्ड्रयू
922,922,andrew flintoff,एण्ड्रयू फ्लिंटॉफ
923,923,andrew jones,एण्ड्रयू जोंस
924,924,andrew martin,एण्ड्रू मॉर्टन
925,925,andrew puttick,एण्ड्रयू पुटिक
926,926,andrew symonds,एण्ड्रयू सिमंड्‍स
927,927,andrews university,एण्ड्रयूस यूनिवर्सिटी
928,928,andros maritime museum,एण्ड्रॉस मैर‍िटाइम म्युज़ियम
929,929,andros museum of modern art,एण्ड्रॉस म्युज़ियम ऑफ मॉडर्न आर्ट
930,930,andy bichel,एण्डी बिचेल
931,931,andy flower,एण्डी फ्लार
932,932,andy lloyd,एण्डी लॉएड
933,933,andy pycroft,एण्डी पाइक्रोफ्ट
934,934,andy whittall,एण्डी व्हिट्टल
935,935,aneesh,अनीश
936,936,angaara,अंगारा
937,937,angaarika,अंगारिका
938,938,angaarikaa,अंगारिका
939,939,angad,अंगद
940,940,angada,अंगदा
941,941,angag,अंगग
942,942,angamali,अंगमाली
943,943,angara,अंगारा
944,944,angaraaj,अंगराज
945,945,angaraj,अंगराज
946,946,angarika,अंगारिका
947,947,angarikaa,अंगारिका
948,948,angelique,एंजेलिका
949,949,angelo,एंजेलो
950,950,angie,एंजी
951,951,angiotech pharmaceuticals,एन्जियोटेक फ़ार्मासुटिकल्स
952,952,anglo american,एंग्लो अमेरिकन
953,953,anglo-cherokee war,एंग्लो-चेरोकी वार
954,954,anglo-dutch war,एंग्लो-डच वार
955,955,anglo-french war,एंग्लो-फ्रेंच वार
956,956,anglo-maratha war,एंग्लो-मराठा वार
957,957,angoori,अंगूरी
958,958,angoothi,अंगूठी
959,959,angraj,अंगराज
960,960,anheuser busch,एन्ह्यूसर बुश
961,961,aniarapriset,अनायराप्राइसेट
962,962,anika,अनिका
963,963,anil,अनिल
964,964,anil dalpat,अनिल दल्पत
965,965,anilaatmaj,अनिलात्मज
966,966,animish,अनिमिश
967,967,anindita,अनिन्दिता
968,968,aninditaa,अनिन्दिता
969,969,aniruddha,अनिरुद्ध
970,970,anirudha,अनिरुद्ध
971,971,anirvan,अनिर्वाण
972,972,anisa,अनीसा
973,973,anise,एनीज
974,974,anisha,अनिशा
975,975,anisur rahman,अनीसुर रहमान
976,976,anita,अनिता
977,977,anitaa,अनिता
978,978,aniteja,अनितेज
979,979,anitra,अनित्रा
980,980,anitraa,अनित्रा
981,981,anjaam,अंजाम
982,982,anjaam khuda jane,अंजाम खुदा जाने
983,983,anjaan,अंजान
984,984,anjaane,अंजाने
985,985,anjalee,अंजली
986,986,anjali,अंजलि
987,987,anjana,अंजना
988,988,anjane mein,अंजाने में
989,989,anjanee,अंजनी
990,990,anjani,अंजनी
991,991,anjar,अंजर
992,992,anjasa,अंजसा
993,993,anjasaa,अंजसा
994,994,anjhi,अंझी
995,995,anju,अंजु
996,996,anjushri,अंजुश्री
997,997,ankai,अंकाई
998,998,ankh ka nasha,आँख का नशा
999,999,ankhiyon ke jharokhon se,अँखियों के झरोखों से
1000,1000,ankit,अंकित
1001,1001,ankita,अंकिता
1002,1002,ankleshwar,अंकलेश्वर
1003,1003,ankola,अंकोला
1004,1004,ankush,अंकुश
1005,1005,ankushee,अंकुशी
1006,1006,anmol ghadi,अनमोल घड़ी
1007,1007,anmol moti,अनमोल मोती
1008,1008,anmol ratan,अनमोल रतन
1009,1009,anmol sitarey,अनमोल सितारे
1010,1010,ann landers,एन लैंडर्स
1011,1011,ann rand,एन रैंड
1012,1012,annabelle,अन्नाबेली
1013,1013,annapoorna,अन्नपूर्णा
1014,1014,annapoornaa,अन्नपूर्णा
1015,1015,annapurnaa,अन्नपूर्णा
1016,1016,annavaram,अन्नावरम
1017,1017,annelise,एन्नेलीज
1018,1018,annette,एनेट
1019,1019,annigeri,अन्नीगेरी
1020,1020,annis,एनिस
1021,1021,anokha bandhan,अनोखा बंधन
1022,1022,anokha daan,अनोखा दान
1023,1023,anokha milan,अनोखा मिलन
1024,1024,anokha modh,अनोखा मोड़
